Plot,sla,mean.thick,ssl,lar1,lmf,smf,rmf,sp,rgr.h,size,perc.canopy.open,Comp.1,Comp.2,Comp.3,Elevation,Elevation.Group
27,377.475,0.1155,96.36363636,62.9125,0.166666667,0.479166667,0.354166667,ALPHMO,0.090971778,23,3.12,0.977115478,-1.599581171,0.170239256,200,Low
27,257.0346154,0.144,23.57142857,62.6521875,0.24375,0.4375,0.31875,DYSOBI,0.076961041,27,3.12,0.977115478,-1.599581171,0.170239256,200,Low
27,289.1,0.125,29.58333333,33.57290323,0.116129032,0.464516129,0.419354839,POMETO,0.171850257,38,3.12,0.977115478,-1.599581171,0.170239256,200,Low
27,169.46,0.271333333,29.20289855,56.36141907,0.332594235,0.305986696,0.361419069,PITTKE,0.051293294,40,3.12,0.977115478,-1.599581171,0.170239256,200,Low
28,195.2166667,0.1335,27.20430108,72.68705674,0.372340426,0.375886525,0.25177305,AMOOYU,0.036367644,28,1.45,0.692800591,0.180683846,0.768856834,200,Low
28,280.4166667,0.122,25.2,76.08204134,0.271317829,0.400516796,0.328165375,PARACH,0.100083459,42,1.45,0.692800591,0.180683846,0.768856834,200,Low
28,263.0384615,0.114666667,25.44,81.41666667,0.30952381,0.425170068,0.265306122,PARACH,0.117783036,36,1.45,0.692800591,0.180683846,0.768856834,200,Low
28,492.4833333,0.2155,43.08823529,43.45441176,0.088235294,0.5,0.411764706,PSEULA,0.125163143,34,1.45,0.692800591,0.180683846,0.768856834,200,Low
28,253.3125,0.115,67.5,73.69090909,0.290909091,0.363636364,0.345454545,DICHGE,0.074107972,14,1.45,0.692800591,0.180683846,0.768856834,200,Low
28,249.2,0.1235,143.75,58.63529412,0.235294118,0.470588235,0.294117647,DICHGE,0.09531018,11,1.45,0.692800591,0.180683846,0.768856834,200,Low
28,381.4666667,0.102,93.68421053,71.525,0.1875,0.395833333,0.416666667,DICHGE,0.111225635,19,1.45,0.692800591,0.180683846,0.768856834,200,Low
28,278.525,0.1195,81.17647059,58.63684211,0.210526316,0.298245614,0.49122807,DICHGE,0.074107972,14,1.45,0.692800591,0.180683846,0.768856834,200,Low
28,351.4,0.101,147.5,39.04444444,0.111111111,0.444444444,0.444444444,DICHGE,0,12,1.45,0.692800591,0.180683846,0.768856834,200,Low
28,224.1,0.136,266.6666667,28.0125,0.125,0.375,0.5,DICHGE,0.223143551,10,1.45,0.692800591,0.180683846,0.768856834,200,Low
28,437.1333333,0.147333333,226.6666667,109.2833333,0.25,0.375,0.375,PSEUIN,0.143100844,15,1.45,0.692800591,0.180683846,0.768856834,200,Low
29,345.7484848,0.101,29.40677966,94.81745152,0.274238227,0.354570637,0.371191136,PSEUIN,0.287682072,40,2.6,0.617829156,1.383955541,2.331598578,200,Low
29,472.55,0.09,98.33333333,131.8744186,0.279069767,0.418604651,0.302325581,PSEUIN,0.268263987,17,2.6,0.617829156,1.383955541,2.331598578,200,Low
29,280.7372549,0.225666667,24.47058824,123.7323457,0.440740741,0.314814815,0.244444444,BACCRA,0.139761942,23,2.6,0.617829156,1.383955541,2.331598578,200,Low
29,225.8259259,0.132,28.3,116.6947368,0.516746411,0.23923445,0.244019139,ARDITH,0.510825624,30,2.6,0.617829156,1.383955541,2.331598578,200,Low
29,218.1,0.163,19.14285714,31.86156522,0.146086957,0.257391304,0.596521739,ROURMI,0.064538521,32,2.6,0.617829156,1.383955541,2.331598578,200,Low
29,431.6833333,0.1655,67.17948718,60.23488372,0.139534884,0.453488372,0.406976744,BACCRA,0.068992871,30,2.6,0.617829156,1.383955541,2.331598578,200,Low
29,379.14,0.1805,68.71794872,89.20941176,0.235294118,0.458823529,0.305882353,BACCRA,0.071458964,29,2.6,0.617829156,1.383955541,2.331598578,200,Low
29,326.35,0.215,45.66037736,97.6829932,0.299319728,0.360544218,0.340136054,BACCRA,0.036367644,28,2.6,0.617829156,1.383955541,2.331598578,200,Low
29,266.5352941,0.226,28.84210526,62.28316151,0.233676976,0.367697595,0.39862543,PITTKE,0.2135741,26,2.6,0.617829156,1.383955541,2.331598578,200,Low
30,230.8333333,0.172333333,58.4375,81.90860215,0.35483871,0.258064516,0.387096774,SYZYOB,0.200670695,22,6.01,-0.021514014,1.590102586,0.446324588,200,Low
30,164.9578947,0.284666667,10.17241379,51.24032698,0.310626703,0.316076294,0.373297003,PITTKE,0.048790164,42,6.01,-0.021514014,1.590102586,0.446324588,200,Low
30,266.5315789,0.134666667,27.11538462,90.66163683,0.340153453,0.265984655,0.393861893,PARACH,0.125163143,34,6.01,-0.021514014,1.590102586,0.446324588,200,Low
30,294.1,0.106,176.6666667,147.05,0.5,0.25,0.25,DICHGE,0.09531018,11,6.01,-0.021514014,1.590102586,0.446324588,200,Low
30,302.6714286,0.124666667,76.66666667,125.8633663,0.415841584,0.267326733,0.316831683,PSEUIN,0.139761942,23,6.01,-0.021514014,1.590102586,0.446324588,200,Low
30,258.1130435,0.126,10.5,65.04243028,0.251992032,0.523904382,0.224103586,PARACH,0.105360516,50,6.01,-0.021514014,1.590102586,0.446324588,200,Low
30,262.9333333,0.157666667,53.55555556,87.64444444,0.333333333,0.375,0.291666667,DRYPHO,0.044451763,23,6.01,-0.021514014,1.590102586,0.446324588,200,Low
31,278.15,0.156666667,46.59090909,44.504,0.16,0.47,0.37,DIOSXI,0,17,3.2,3.07987259,-3.072547963,-0.468224558,200,Low
31,311.8944444,0.153,17.38636364,84.70117869,0.271570014,0.45261669,0.275813296,DRYPHO,0.085157808,49,3.2,3.07987259,-3.072547963,-0.468224558,200,Low
31,198.2633333,0.268666667,37.23404255,71.83454106,0.362318841,0.34057971,0.297101449,CAPPFO,0.171850257,19,3.2,3.07987259,-3.072547963,-0.468224558,200,Low
32,241.65,0.201666667,29.84848485,30.26931106,0.12526096,0.137787056,0.736951983,DIOSHA,0.182321557,30,1.83,2.70206175,-5.41344656,0.043681502,200,Low
32,252.485,0.224,88.0952381,51.00707071,0.202020202,0.212121212,0.585858586,PITTKE,0.117783036,18,1.83,2.70206175,-5.41344656,0.043681502,200,Low
32,164.3132075,0.2085,34.73684211,67.07522465,0.408215661,0.048780488,0.543003851,DIOSHA,0,21,1.83,2.70206175,-5.41344656,0.043681502,200,Low
32,173.3655172,0.2015,27.71428571,32.43612903,0.187096774,0.056451613,0.756451613,DIOSHA,0.064538521,16,1.83,2.70206175,-5.41344656,0.043681502,200,Low
32,381.8,0.098,300,84.84444444,0.222222222,0.444444444,0.333333333,ACACPE,0.074107972,14,1.83,2.70206175,-5.41344656,0.043681502,200,Low
33,334.8571429,0.104,60,133.9428571,0.4,0.235714286,0.364285714,PSEUIN,0.271933715,21,3.33,1.187659108,-4.046539951,0.084907482,200,Low
33,323.75,0.089,107.0588235,146.6037736,0.452830189,0.320754717,0.226415094,ACACPE,0.171850257,19,3.33,1.187659108,-4.046539951,0.084907482,200,Low
33,419.4666667,0.186333333,134.5454545,101.6888889,0.242424242,0.333333333,0.424242424,PSEUIN,0.111225635,19,3.33,1.187659108,-4.046539951,0.084907482,200,Low
33,324.775,0.09,152.5,96.22962963,0.296296296,0.444444444,0.259259259,ACACPE,0.182321557,18,3.33,1.187659108,-4.046539951,0.084907482,200,Low
33,307.6125,0.2075,101.1111111,136.7166667,0.444444444,0.2,0.355555556,KNEMFU,0,9,3.33,1.187659108,-4.046539951,0.084907482,200,Low
33,268.5212121,0.107666667,28.59649123,119.2501035,0.444099379,0.211180124,0.344720497,PSEUIN,0.271933715,21,3.33,1.187659108,-4.046539951,0.084907482,200,Low
33,242.7333333,0.107,245.7142857,99.3,0.409090909,0.318181818,0.272727273,ACACPE,0.207639365,16,3.33,1.187659108,-4.046539951,0.084907482,200,Low
33,265.44,0.108,97.39130435,108.7868852,0.409836066,0.37704918,0.213114754,ACACPE,0.087011377,24,3.33,1.187659108,-4.046539951,0.084907482,200,Low
33,339.4166667,0.096,19.9270073,116.3714286,0.342857143,0.305357143,0.351785714,CELTTI,0.200670695,33,3.33,1.187659108,-4.046539951,0.084907482,200,Low
34,320.9666667,0.159333333,140,131.6786325,0.41025641,0.358974359,0.230769231,GARCLA,0.211309094,21,1.95,-3.212318146,-1.790420694,0.579372214,200,Low
35,274.9,0.175333333,46.53061224,78.54285714,0.285714286,0.35,0.364285714,PSEUIN,0.328504067,25,1.31,-3.593393732,-1.684470324,-0.610746721,200,Low
35,272.4133333,0.151666667,54.07407407,117.2640177,0.430463576,0.178807947,0.390728477,MILISI,0.171850257,19,1.31,-3.593393732,-1.684470324,-0.610746721,200,Low
35,183.5833333,0.139,12.84883721,70.53630646,0.384219554,0.295025729,0.320754717,ROURMI,0.108213585,39,1.31,-3.593393732,-1.684470324,-0.610746721,200,Low
35,305.3111111,0.105666667,65.17241379,130.847619,0.428571429,0.258928571,0.3125,DICHGE,0.236388778,19,1.31,-3.593393732,-1.684470324,-0.610746721,200,Low
35,261.4888889,0.133,130.7692308,73.54375,0.28125,0.40625,0.3125,PARACH,0.105360516,20,1.31,-3.593393732,-1.684470324,-0.610746721,200,Low
36,292.962,0.112,23.02083333,166.036398,0.56675063,0.241813602,0.191435768,AGLAAB,0.114410351,37,2.38,0.554642981,-0.92468135,3.321536362,200,Low
36,496.75,0.151,72.69230769,51.38793103,0.103448276,0.448275862,0.448275862,PSEUIN,0.057158414,18,2.38,0.554642981,-0.92468135,3.321536362,200,Low
36,394.35,0.1845,132.7272727,71.7,0.181818182,0.333333333,0.484848485,HARPCU,0,20,2.38,0.554642981,-0.92468135,3.321536362,200,Low
36,212.8,0.155333333,18.56603774,85.49008696,0.40173913,0.317391304,0.280869565,SYZYOB,0.360002734,43,2.38,0.554642981,-0.92468135,3.321536362,200,Low
36,383.2866667,0.142333333,42.23684211,109.5104762,0.285714286,0.39047619,0.323809524,ALPHMO,0.200670695,33,2.38,0.554642981,-0.92468135,3.321536362,200,Low
37,176.5930556,0.2275,15.43071161,52.01468182,0.294545455,0.242727273,0.462727273,GARCCO,0,35,4.36,1.755005962,-0.667742557,2.483693155,200,Low
37,318.6333333,0.096333333,38.03278689,100.0360465,0.313953488,0.389534884,0.296511628,PSEUIN,0.223143551,25,4.36,1.755005962,-0.667742557,2.483693155,200,Low
37,271.54,0.185,57.24137931,94.72325581,0.348837209,0.348837209,0.302325581,PSEUIN,0.162518929,20,4.36,1.755005962,-0.667742557,2.483693155,200,Low
37,240.2225806,0.255,33.5,30.9,0.128630705,0.414937759,0.456431535,PITTKE,0.029852963,34,4.36,1.755005962,-0.667742557,2.483693155,200,Low
38,332.3222222,0.122,21.7037037,76.42253194,0.229965157,0.273519164,0.496515679,ALPHMO,0.236388778,38,3.59,1.29191459,-1.177620445,1.76761508,200,Low
38,315.17,0.113,33.78947368,73.63785047,0.23364486,0.443925234,0.322429907,HARPCU,0.089612159,35,3.59,1.29191459,-1.177620445,1.76761508,200,Low
38,350.1433333,0.087333333,25.98639456,75.66948265,0.21611002,0.31237721,0.47151277,PSEUIN,0.125163143,34,3.59,1.29191459,-1.177620445,1.76761508,200,Low
38,283.0442308,0.167666667,30,101.0872253,0.357142857,0.222527473,0.42032967,MAESIN,0.241162057,28,3.59,1.29191459,-1.177620445,1.76761508,200,Low
38,245.8571429,0.108,27.23214286,32.59469697,0.132575758,0.424242424,0.443181818,HARPCU,0,33,3.59,1.29191459,-1.177620445,1.76761508,200,Low
38,292.462069,0.1615,29.57746479,77.02583249,0.263370333,0.143289606,0.593340061,MAESIN,0.09531018,44,3.59,1.29191459,-1.177620445,1.76761508,200,Low
38,264.0533333,0.115666667,39.53488372,61.61244444,0.233333333,0.286666667,0.48,DICHGE,0.133531393,16,3.59,1.29191459,-1.177620445,1.76761508,200,Low
39,336.7909091,0.163333333,6.711509716,26.31594317,0.078137332,0.528018942,0.393843725,HETEFR,0.112477983,47,4.3,0.224701569,0.654396696,1.321441582,200,Low
39,301.8533333,0.146333333,51.47058824,152.8371308,0.506329114,0.215189873,0.278481013,MYCEGR,0.223143551,20,4.3,0.224701569,0.654396696,1.321441582,200,Low
39,236.75,0.208,113,35.07407407,0.148148148,0.37037037,0.481481481,CASTIN,0,10,4.3,0.224701569,0.654396696,1.321441582,200,Low
39,215.8041667,0.119,45.65217391,103.4566792,0.479400749,0.172284644,0.348314607,LINDME,0.223143551,25,4.3,0.224701569,0.654396696,1.321441582,200,Low
39,271.26,0.137666667,68.23529412,124.4311927,0.458715596,0.155963303,0.385321101,SLOATO,0.336472237,14,4.3,0.224701569,0.654396696,1.321441582,200,Low
39,397.65,0.154333333,128,176.7333333,0.444444444,0.277777778,0.277777778,LINDME,0.336472237,14,4.3,0.224701569,0.654396696,1.321441582,200,Low
39,258.2644444,0.167666667,29.27835052,112.6972121,0.436363636,0.352727273,0.210909091,NOTHOB,0.064538521,32,4.3,0.224701569,0.654396696,1.321441582,200,Low
39,229.7813008,0.225333333,15.64102564,111.2094997,0.483979764,0.13153457,0.384485666,MAESPE,0.064538521,16,4.3,0.224701569,0.654396696,1.321441582,200,Low
40,232.74,0.216,205,52.89545455,0.227272727,0.272727273,0.5,PARACH,0.064538521,16,2.51,2.8547893,-2.57344624,1.47677076,200,Low
40,229.85,0.187,60.45454545,115.8907563,0.504201681,0.18487395,0.31092437,DYSODE,0.162518929,20,2.51,2.8547893,-2.57344624,1.47677076,200,Low
41,340.4,0.205,125.4545455,75.64444444,0.222222222,0.407407407,0.37037037,PARACH,0.068992871,15,3.31,-0.488586084,-2.032922035,1.13574921,200,Low
41,212.132,0.141,20.25,58.43856749,0.275482094,0.330578512,0.393939394,AMOOYU,0.068992871,30,3.31,-0.488586084,-2.032922035,1.13574921,200,Low
41,200.6111111,0.149,69.2,44.03658537,0.219512195,0.304878049,0.475609756,PARACH,0.048790164,21,3.31,-0.488586084,-2.032922035,1.13574921,200,Low
41,261.18,0.255,63.10344828,38.40882353,0.147058824,0.426470588,0.426470588,PARACH,0.090971778,23,3.31,-0.488586084,-2.032922035,1.13574921,200,Low
42,268.8,0.194,121.3333333,119.4666667,0.444444444,0.333333333,0.222222222,PSEUIN,0.236388778,19,2.6,-0.751398434,-1.314666538,1.463107786,200,Low
42,282.65,0.209,90.43478261,145.4816176,0.514705882,0.338235294,0.147058824,PSEUIN,0.271933715,21,2.6,-0.751398434,-1.314666538,1.463107786,200,Low
42,205.8827586,0.140666667,19.24050633,118.0627119,0.573446328,0.264124294,0.162429379,PSEUIN,0.125163143,34,2.6,-0.751398434,-1.314666538,1.463107786,200,Low
42,138.2666667,0.286333333,8.536585366,48.32026367,0.349471531,0.547221275,0.103307194,GARCCO,0.09531018,44,2.6,-0.751398434,-1.314666538,1.463107786,200,Low
42,237.4777778,0.251,21.2568306,77.14246285,0.324840764,0.447983015,0.227176221,PARACH,0.051293294,40,2.6,-0.751398434,-1.314666538,1.463107786,200,Low
42,223.1166667,0.239,50,122.6290076,0.549618321,0.27480916,0.175572519,LITSPA,0.194156014,17,2.6,-0.751398434,-1.314666538,1.463107786,200,Low
42,283.62,0.145,31.85185185,126.3653465,0.445544554,0.267326733,0.287128713,CAPPFO,0.125163143,17,2.6,-0.751398434,-1.314666538,1.463107786,200,Low
42,172.2875,0.302,43.87096774,48.08023256,0.279069767,0.360465116,0.360465116,CAPPFO,0.143100844,15,2.6,-0.751398434,-1.314666538,1.463107786,200,Low
42,270.98,0.128333333,23.98809524,66.25427873,0.244498778,0.415647922,0.339853301,PSEUIN,0.102654154,41,2.6,-0.751398434,-1.314666538,1.463107786,200,Low
42,275.5833333,0.121666667,31.55172414,102.0679012,0.37037037,0.37654321,0.25308642,PSEUIN,0.15415068,35,2.6,-0.751398434,-1.314666538,1.463107786,200,Low
42,658.9666667,0.221666667,172.8571429,188.2761905,0.285714286,0.5,0.214285714,PTERME,0.470003629,16,2.6,-0.751398434,-1.314666538,1.463107786,200,Low
42,307.0333333,0.12,110.5555556,115.1375,0.375,0.375,0.25,ACACPE,0.211309094,21,2.6,-0.751398434,-1.314666538,1.463107786,200,Low
42,218.8,0.114,102.6315789,18.75428571,0.085714286,0.542857143,0.371428571,ACACPE,0.162518929,20,2.6,-0.751398434,-1.314666538,1.463107786,200,Low
42,201.05,0.131,41.96969697,4.543502825,0.02259887,0.372881356,0.604519774,ACACPE,0.207639365,32,2.6,-0.751398434,-1.314666538,1.463107786,200,Low
42,226.6972222,0.13,19.93865031,49.50407279,0.218370884,0.365684575,0.415944541,PSEUIN,0.0588405,35,2.6,-0.751398434,-1.314666538,1.463107786,200,Low
42,279.55,0.117666667,13.92156863,96.01815505,0.343473994,0.326790972,0.329735034,PSEUIN,0.182321557,42,2.6,-0.751398434,-1.314666538,1.463107786,200,Low
42,232.3117647,0.139,28.91472868,103.3848168,0.445026178,0.361256545,0.193717277,PARACH,0.105360516,40,2.6,-0.751398434,-1.314666538,1.463107786,200,Low
43,353.2375,0.133,107.5,138.9786885,0.393442623,0.295081967,0.31147541,PSEUIN,0.182321557,18,1.89,-3.750541922,3.904776842,4.712055146,200,Low
43,312.2285714,0.121,61.45833333,108.3768595,0.347107438,0.396694215,0.256198347,PSEUIN,0.238411023,33,1.89,-3.750541922,3.904776842,4.712055146,200,Low
43,293.85,0.213,157.6923077,65.3,0.222222222,0.481481481,0.296296296,PSEUIN,0.15415068,21,1.89,-3.750541922,3.904776842,4.712055146,200,Low
43,150.422,0.335,19.02654867,65.495791,0.435413643,0.1712627,0.393323657,CAPPFO,0.122602322,26,1.89,-3.750541922,3.904776842,4.712055146,200,Low
44,264.9911111,0.132666667,18.01619433,73.19159585,0.276203966,0.423512748,0.300283286,PARACH,0.083381609,50,2.31,-3.480729657,2.324425927,1.478938565,200,Low
44,535.0857143,0.141333333,27.79411765,59.29709763,0.110817942,0.36939314,0.519788918,PARACH,0.15415068,42,2.31,-3.480729657,2.324425927,1.478938565,200,Low
44,300.0242424,0.118333333,26.91358025,124.2778243,0.414225941,0.372384937,0.213389121,PSEUIN,0.173271721,44,2.31,-3.480729657,2.324425927,1.478938565,200,Low
44,219.0703704,0.186666667,29.70588235,57.14879227,0.260869565,0.463768116,0.275362319,PSEUIN,0.271933715,42,2.31,-3.480729657,2.324425927,1.478938565,200,Low
44,277.6485714,0.168,13.33333333,83.53323782,0.300859599,0.29226361,0.406876791,HETEFR,0.241162057,28,2.31,-3.480729657,2.324425927,1.478938565,200,Low
44,228.6,0.226,81.42857143,28.575,0.125,0.4375,0.4375,PARACH,0.111225635,19,2.31,-3.480729657,2.324425927,1.478938565,200,Low
44,279.6259259,0.122,39.23076923,97.13321637,0.347368421,0.277192982,0.375438596,PSEUIN,0.044451763,23,2.31,-3.480729657,2.324425927,1.478938565,200,Low
44,249.7136364,0.127,14.34065934,37.28755656,0.149321267,0.443438914,0.407239819,PSEUIN,0.032789823,31,2.31,-3.480729657,2.324425927,1.478938565,200,Low
45,224.0333333,0.194,15.39823009,21.93333333,0.097902098,0.526806527,0.375291375,DIOSHA,0.025975486,39,3.33,-3.782698404,-0.133645958,0.686903138,200,Low
45,345.04,0.175666667,67.95454545,126.6201835,0.366972477,0.403669725,0.229357798,PTERME,0.223143551,35,3.33,-3.782698404,-0.133645958,0.686903138,200,Low
45,270.5058824,0.164,39.82142857,132.0172249,0.488038278,0.267942584,0.244019139,POMETO,0.328504067,25,3.33,-3.782698404,-0.133645958,0.686903138,200,Low
45,285.3428571,0.145666667,63.78378378,102.9587629,0.360824742,0.381443299,0.257731959,POMETO,0.241162057,28,3.33,-3.782698404,-0.133645958,0.686903138,200,Low
45,134.5419355,0.209666667,8.159851301,48.05069124,0.357142857,0.360023041,0.282834101,DIOSHA,0.021978907,46,3.33,-3.782698404,-0.133645958,0.686903138,200,Low
45,287.2083333,0.1155,47.75,146.4199346,0.509803922,0.281045752,0.209150327,PSEUIN,0.162518929,20,3.33,-3.782698404,-0.133645958,0.686903138,200,Low
46,360.91,0.155,48.49056604,140.6142857,0.38961039,0.229437229,0.380952381,MYCEGR,0.405465108,30,5.33,-1.760462878,-2.265666174,-0.078617366,200,Low
46,280.8,0.208,31.12359551,137.5346939,0.489795918,0.227040816,0.283163265,MACRUN,0.032789823,31,5.33,-1.760462878,-2.265666174,-0.078617366,200,Low
46,277.0285714,0.155333333,13.40425532,69.25714286,0.25,0.523291925,0.226708075,DRYPHO,0,42,5.33,-1.760462878,-2.265666174,-0.078617366,200,Low
46,231.2745283,0.1765,15.03225806,131.0330904,0.566569485,0.150631681,0.282798834,DYSODE,0.265703166,30,5.33,-1.760462878,-2.265666174,-0.078617366,200,Low
46,214.75,0.207666667,38.7394958,39.93285124,0.185950413,0.491735537,0.32231405,ERIOHE,0.020202707,50,5.33,-1.760462878,-2.265666174,-0.078617366,200,Low
46,327.5395833,0.125666667,32.79069767,128.167663,0.391304348,0.361413043,0.247282609,PARACH,0.067441281,46,5.33,-1.760462878,-2.265666174,-0.078617366,200,Low
46,534.0666667,0.147,61.31578947,34.83043478,0.065217391,0.413043478,0.52173913,HIPTYU,0.042559614,24,5.33,-1.760462878,-2.265666174,-0.078617366,200,Low
46,315.85625,0.193,35.58139535,84.22833333,0.266666667,0.179166667,0.554166667,MACRUN,0.348306694,17,5.33,-1.760462878,-2.265666174,-0.078617366,200,Low
46,560.3333333,0.200666667,34.33333333,53.64893617,0.095744681,0.319148936,0.585106383,MACRUN,0.15415068,14,5.33,-1.760462878,-2.265666174,-0.078617366,200,Low
46,330.275,0.114,19.18478261,108.5835616,0.328767123,0.40239726,0.268835616,PSEUIN,0.197825743,39,5.33,-1.760462878,-2.265666174,-0.078617366,200,Low
46,337.65,0.22,190,139.7172414,0.413793103,0.275862069,0.310344828,PARACH,0.162518929,20,5.33,-1.760462878,-2.265666174,-0.078617366,200,Low
46,216.725,0.174,36.875,78.19974227,0.360824742,0.329896907,0.309278351,SALACO,0.204794413,27,5.33,-1.760462878,-2.265666174,-0.078617366,200,Low
46,311.6444444,0.1065,60,114.0162602,0.365853659,0.455284553,0.178861789,PSEUIN,0.064538521,32,5.33,-1.760462878,-2.265666174,-0.078617366,200,Low
46,433.68,0.154,49.63636364,61.95428571,0.142857143,0.392857143,0.464285714,MYCEGR,0.451985124,33,5.33,-1.760462878,-2.265666174,-0.078617366,200,Low
47,222.14,0.165,66.92307692,84.1438119,0.378787305,0.393940312,0.227272383,PSEUIN,0.125163143,17,3.67,1.716650365,-1.410057186,4.318589807,200,Low
